dx,icddesc,ccscat,ccsdesc,'OPTIONAL CCS CATEGORY','OPTIONAL CCS CATEGORY DESCRIPTION'
'83103',INFER DISLOC HUMERUS-CL,225,'Joint injury',' ',' '
'83104',DISLOC ACROMIOCLAVIC-CL,225,'Joint injury',' ',' '
'83109',DISLOC SHOULDER NEC-CLOS,225,'Joint injury',' ',' '
'83110',DISLOC SHOULDER NOS-OPEN,225,'Joint injury',' ',' '
'83111',ANT DISLOC HUMERUS-OPEN,225,'Joint injury',' ',' '
'83112',POST DISLOC HUMERUS-OPEN,225,'Joint injury',' ',' '
'83113',INFER DISLOC HUMERUS-OPN,225,'Joint injury',' ',' '
'83114',DISLOC ACROMIOCLAVIC-OPN,225,'Joint injury',' ',' '
'83119',DISLOC SHOULDER NEC-OPEN,225,'Joint injury',' ',' '
'83200',DISLOCAT ELBOW NOS-CLOSE,225,'Joint injury',' ',' '
'83201',ANT DISLOC ELBOW-CLOSED,225,'Joint injury',' ',' '
'83202',POST DISLOC ELBOW-CLOSED,225,'Joint injury',' ',' '
'83203',MED DISLOC ELBOW-CLOSED,225,'Joint injury',' ',' '
'83204',LAT DISLOC ELBOW-CLOSED,225,'Joint injury',' ',' '
'83209',DISLOCAT ELBOW NEC-CLOSE,225,'Joint injury',' ',' '
'83210',DISLOCAT ELBOW NOS-OPEN,225,'Joint injury',' ',' '
'83211',ANT DISLOC ELBOW-OPEN,225,'Joint injury',' ',' '
'83212',POST DISLOC ELBOW-OPEN,225,'Joint injury',' ',' '
'83213',MED DISLOC ELBOW-OPEN,225,'Joint injury',' ',' '
'83214',LAT DISLOCAT ELBOW-OPEN,225,'Joint injury',' ',' '
'83219',DISLOCAT ELBOW NEC-OPEN,225,'Joint injury',' ',' '
'8322','Nursemaid's elbow (Begin 2009)',225,'Joint injury',' ',' '
'83300',DISLOC WRIST NOS-CLOSED,225,'Joint injury',' ',' '
'83301',DISLOC DIST RADIOULN-CL,225,'Joint injury',' ',' '
'83302',DISLOC RADIOCARPAL-CLOS,225,'Joint injury',' ',' '
'83303',DISLOCA MIDCARPAL-CLOSED,225,'Joint injury',' ',' '
'83304',DISLOC CARPOMETACARP-CL,225,'Joint injury',' ',' '
'83305',DISLOC METACARPAL-CLOSED,225,'Joint injury',' ',' '
'83309',DISLOC WRIST NEC-CLOSED,225,'Joint injury',' ',' '
'83310',DISLOCAT WRIST NOS-OPEN,225,'Joint injury',' ',' '
'83311',DISLOC DIST RADIOULN-OPN,225,'Joint injury',' ',' '
'83312',DISLOC RADIOCARPAL-OPEN,225,'Joint injury',' ',' '
'83313',DISLOCAT MIDCARPAL-OPEN,225,'Joint injury',' ',' '
'83314',DISLOC CARPOMETACARP-OPN,225,'Joint injury',' ',' '
'83315',DISLOCAT METACARPAL-OPEN,225,'Joint injury',' ',' '
'83319',DISLOCAT WRIST NEC-OPEN,225,'Joint injury',' ',' '
'83400',DISL FINGER NOS-CLOSED,225,'Joint injury',' ',' '
'83401',DISLOC METACARPOPHALN-CL,225,'Joint injury',' ',' '
'83402',DISL INTERPHALN HAND-CL,225,'Joint injury',' ',' '
'83410',DISLOC FINGER NOS-OPEN,225,'Joint injury',' ',' '
'83411',DISL METACARPOPHALAN-OPN,225,'Joint injury',' ',' '
'83412',DISL INTERPHALN HAND-OPN,225,'Joint injury',' ',' '
'83500',DISLOCAT HIP NOS-CLOSED,225,'Joint injury',' ',' '
'83501',POSTERIOR DISLOC HIP-CL,225,'Joint injury',' ',' '
'83502',OBTURATOR DISLOC HIP-CL,225,'Joint injury',' ',' '
'83503',ANT DISLOC HIP NEC-CLOS,225,'Joint injury',' ',' '
'83510',DISLOCATION HIP NOS-OPEN,225,'Joint injury',' ',' '
'83511',POSTERIOR DISLOC HIP-OPN,225,'Joint injury',' ',' '
'83512',OBTURATOR DISLOC HIP-OPN,225,'Joint injury',' ',' '
'83513',ANT DISLOC HIP NEC-OPEN,225,'Joint injury',' ',' '
'8360',TEAR MED MENISC KNEE-CUR,225,'Joint injury',' ',' '
'8361',TEAR LAT MENISC KNEE-CUR,225,'Joint injury',' ',' '
'8362',TEAR MENISCUS NEC-CURREN,225,'Joint injury',' ',' '
'8363',DISLOCAT PATELLA-CLOSED,225,'Joint injury',' ',' '
'8364',DISLOCATION PATELLA-OPEN,225,'Joint injury',' ',' '
'83650',DISLOCAT KNEE NOS-CLOSED,225,'Joint injury',' ',' '
'83651',ANT DISLOC PROX TIBIA-CL,225,'Joint injury',' ',' '
'83652',POST DISL PROX TIBIA-CL,225,'Joint injury',' ',' '
'83653',MED DISLOC PROX TIBIA-CL,225,'Joint injury',' ',' '
'83654',LAT DISLOC PROX TIBIA-CL,225,'Joint injury',' ',' '
'83659',DISLOCAT KNEE NEC-CLOSED,225,'Joint injury',' ',' '
'83660',DISLOCAT KNEE NOS-OPEN,225,'Joint injury',' ',' '
'83661',ANT DISL PROX TIBIA-OPEN,225,'Joint injury',' ',' '
'83662',POST DISL PROX TIBIA-OPN,225,'Joint injury',' ',' '
'83663',MED DISL PROX TIBIA-OPEN,225,'Joint injury',' ',' '
'83664',LAT DISL PROX TIBIA-OPEN,225,'Joint injury',' ',' '
'83669',DISLOCAT KNEE NEC-OPEN,225,'Joint injury',' ',' '
'8370',DISLOCATION ANKLE-CLOSED,225,'Joint injury',' ',' '
'8371',DISLOCATION ANKLE-OPEN,225,'Joint injury',' ',' '
'83800',DISLOCAT FOOT NOS-CLOSED,225,'Joint injury',' ',' '
'83801',DISLOC TARSAL NOS-CLOSED,225,'Joint injury',' ',' '
'83802',DISLOC MIDTARSAL-CLOSED,225,'Joint injury',' ',' '
'83803',DISLOC TARSOMETATARS-CL,225,'Joint injury',' ',' '
'83804',DISLOC METATARSAL NOS-CL,225,'Joint injury',' ',' '
'83805',DISL METATARSOPHALANG-CL,225,'Joint injury',' ',' '
'83806',DISL INTERPHALAN FOOT-CL,225,'Joint injury',' ',' '
'83809',DISLOCAT FOOT NEC-CLOSED,225,'Joint injury',' ',' '
'83810',DISLOCAT FOOT NOS-OPEN,225,'Joint injury',' ',' '
'83811',DISLOC TARSAL NOS-OPEN,225,'Joint injury',' ',' '
'83812',DISLOC MIDTARSAL-OPEN,225,'Joint injury',' ',' '
'83813',DISL TARSOMETATARSAL-OPN,225,'Joint injury',' ',' '
'83814',DISL METATARSAL NOS-OPEN,225,'Joint injury',' ',' '
'83815',DISLOC METATARSOPHAL-OPN,225,'Joint injury',' ',' '
'83816',DIS INTERPHALAN FOOT-OPN,225,'Joint injury',' ',' '
'83819',DISLOCAT FOOT NEC-OPEN,225,'Joint injury',' ',' '
'83900',DISLOC CERV VERT NOS-CL,225,'Joint injury',' ',' '
'83901',DISLOC 1ST CERV VERT-CL,225,'Joint injury',' ',' '
'83902',DISLOC 2ND CERV VERT-CL,225,'Joint injury',' ',' '
'83903',DISLOC 3RD CERV VERT-CL,225,'Joint injury',' ',' '
'83904',DISLOC 4TH CERV VERT-CL,225,'Joint injury',' ',' '
'83905',DISLOC 5TH CERV VERT-CL,225,'Joint injury',' ',' '
'83906',DISLOC 6TH CERV VERT-CL,225,'Joint injury',' ',' '
'83907',DISLOC 7TH CERV VERT-CL,225,'Joint injury',' ',' '
'83908',DISLOC MULT CERV VERT-CL,225,'Joint injury',' ',' '
'83910',DISLOC CERV VERT NOS-OPN,225,'Joint injury',' ',' '
'83911',DISLOC LST CERV VERT-OPN,225,'Joint injury',' ',' '
'83912',DISLOC 2ND CERV VERT-OPN,225,'Joint injury',' ',' '
'83913',DISLOC 3RD CERV VERT-OPN,225,'Joint injury',' ',' '
'83914',DISLOC 4TH CERV VERT-OPN,225,'Joint injury',' ',' '
'83915',DISLOC 5TH CERV VERT-OPN,225,'Joint injury',' ',' '
'83916',DISLOC 6TH CERV VERT-OPN,225,'Joint injury',' ',' '
'83917',DISLOC 7TH CERV VERT-OPN,225,'Joint injury',' ',' '
'83918',DISLOC MLT CERV VERT-OPN,225,'Joint injury',' ',' '
'83920',DISLOCAT LUMBAR VERT-CL,225,'Joint injury',' ',' '
'83921',DISLOC THORACIC VERT-CL,225,'Joint injury',' ',' '
'83930',DISLOCAT LUMBAR VERT-OPN,225,'Joint injury',' ',' '
'83931',DISLOC THORACIC VERT-OPN,225,'Joint injury',' ',' '
'83940',DISLOCAT VERTEBRA NOS-CL,225,'Joint injury',' ',' '
'83941',DISLOCAT COCCYX-CLOSED,225,'Joint injury',' ',' '
'83942',DISLOCAT SACRUM-CLOSED,225,'Joint injury',' ',' '
'83949',DISLOCAT VERTEBRA NEC-CL,225,'Joint injury',' ',' '
'83950',DISLOC VERTEBRA NOS-OPEN,225,'Joint injury',' ',' '
'83951',DISLOCAT COCCYX-OPEN,225,'Joint injury',' ',' '
'83952',DISLOCAT SACRUM-OPEN,225,'Joint injury',' ',' '
'83959',DISLOC VERTEBRA NEC-OPEN,225,'Joint injury',' ',' '
'83961',DISLOCAT STERNUM-CLOSED,225,'Joint injury',' ',' '
'83969',DISLOCAT SITE NEC-CLOSED,225,'Joint injury',' ',' '
'83971',DISLOCATION STERNUM-OPEN,225,'Joint injury',' ',' '
'83979',DISLOCAT SITE NEC-OPEN,225,'Joint injury',' ',' '
'8398',DISLOCATION NEC-CLOSED,225,'Joint injury',' ',' '
'8399',DISLOCATION NEC-OPEN,225,'Joint injury',' ',' '
'9056',LATE EFFECT DISLOCATION,225,'Joint injury',' ',' '
'82000',FX FEMUR INTRCAPS NOS-CL,226,'Fx hip',' ',' '
'82001',FX UP FEMUR EPIPHY-CLOS,226,'Fx hip',' ',' '
'82002',FX FEMUR- MIDCERVIC-CLOS,226,'Fx hip',' ',' '
'82003',FX BASE FEMORAL NCK-CLOS,226,'Fx hip',' ',' '
'82009',FX FEMUR INTRCAPS NEC-CL,226,'Fx hip',' ',' '
'82010',FX FEMUR INTRCAP NOS-OPN,226,'Fx hip',' ',' '
'82011',FX UP FEMUR EPIPHY-OPEN,226,'Fx hip',' ',' '
'82012',FX FEMUR- MIDCERVIC-OPEN,226,'Fx hip',' ',' '
'82013',FX BASE FEMORAL NCK-OPEN,226,'Fx hip',' ',' '
'82019',FX FEMUR INTRCAP NEC-OPN,226,'Fx hip',' ',' '
'82020',TROCHANTERIC FX NOS-CLOS,226,'Fx hip',' ',' '
'82021',INTERTROCHANTERIC FX-CL,226,'Fx hip',' ',' '
'82022',SUBTROCHANTERIC FX-CLOSE,226,'Fx hip',' ',' '
'82030',TROCHANTERIC FX NOS-OPEN,226,'Fx hip',' ',' '
'82031',INTERTROCHANTERIC FX-OPN,226,'Fx hip',' ',' '
'82032',SUBTROCHANTERIC FX-OPEN,226,'Fx hip',' ',' '
'8208',FX NECK OF FEMUR NOS-CL,226,'Fx hip',' ',' '
'8209',FX NECK OF FEMUR NOS-OPN,226,'Fx hip',' ',' '
'9053',LATE EFF FEMORAL NECK FX,226,'Fx hip',' ',' '
'v5413',AFTERCARE/HEALING TRAUMATIC FX OF HIP (Begin 2002),226,'Fx hip',' ',' '
'v5423',AFTERCARE/HEALING PATHOLOGIC FX OF HIP (Begin 2002),226,'Fx hip',' ',' '
'34939',DURAL TEAR NEC (Begin 2008),227,'Spin cor inj',' ',' '
'80600',C1-C4 FX-CL/CORD INJ NOS,227,'Spin cor inj',' ',' '
'80601',C1-C4 FX-CL/COM CORD LES,227,'Spin cor inj',' ',' '
'80602',C1-C4 FX-CL/ANT CORD SYN,227,'Spin cor inj',' ',' '
'80603',C1-C4 FX-CL/CEN CORD SYN,227,'Spin cor inj',' ',' '
'80604',C1-C4 FX-CL/CORD INJ NEC,227,'Spin cor inj',' ',' '
'80605',C5-C7 FX-CL/CORD INJ NOS,227,'Spin cor inj',' ',' '
'80606',C5-C7 FX-CL/COM CORD LES,227,'Spin cor inj',' ',' '
'80607',C5-C7 FX-CL/ANT CORD SYN,227,'Spin cor inj',' ',' '
'80608',C5-C7 FX-CL/CEN CORD SYN,227,'Spin cor inj',' ',' '
'80609',C5-C7 FX-CL/CORD INJ NEC,227,'Spin cor inj',' ',' '
'80610',C1-C4 FX-OP/CORD INJ NOS,227,'Spin cor inj',' ',' '
'80611',C1-C4 FX-OP/COM CORD LES,227,'Spin cor inj',' ',' '
'80612',C1-C4 FX-OP/ANT CORD SYN,227,'Spin cor inj',' ',' '
'80613',C1-C4 FX-OP/CEN CORD SYN,227,'Spin cor inj',' ',' '
'80614',C1-C4 FX-OP/CORD INJ NEC,227,'Spin cor inj',' ',' '
'80615',C5-C7 FX-OP/CORD INJ NOS,227,'Spin cor inj',' ',' '
'80616',C5-C7 FX-OP/COM CORD LES,227,'Spin cor inj',' ',' '
'80617',C5-C7 FX-OP/ANT CORD SYN,227,'Spin cor inj',' ',' '
'80618',C5-C7 FX-OP/CEN CORD SYN,227,'Spin cor inj',' ',' '
'80619',C5-C7 FX-OP/CORD INJ NEC,227,'Spin cor inj',' ',' '
'80620',T1-T6 FX-CL/CORD INJ NOS,227,'Spin cor inj',' ',' '
'80621',T1-T6 FX-CL/COM CORD LES,227,'Spin cor inj',' ',' '
'80622',T1-T6 FX-CL/ANT CORD SYN,227,'Spin cor inj',' ',' '
'80623',T1-T6 FX-CL/CEN CORD SYN,227,'Spin cor inj',' ',' '
'80624',T1-T6 FX-CL/CORD INJ NEC,227,'Spin cor inj',' ',' '
'80625',T7-T12 FX-CL/CRD INJ NOS,227,'Spin cor inj',' ',' '
'80626',T7-T12 FX-CL/COM CRD LES,227,'Spin cor inj',' ',' '
'80627',T7-T12 FX-CL/ANT CRD SYN,227,'Spin cor inj',' ',' '
'80628',T7-T12 FX-CL/CEN CRD SYN,227,'Spin cor inj',' ',' '
'80629',T7-T12 FX-CL/CRD INJ NEC,227,'Spin cor inj',' ',' '
'80630',T1-T6 FX-OP/CORD INJ NOS,227,'Spin cor inj',' ',' '
'80631',T1-T6 FX-OP/COM CORD LES,227,'Spin cor inj',' ',' '
'80632',T1-T6 FX-OP/ANT CORD SYN,227,'Spin cor inj',' ',' '
'80633',T1-T6 FX-OP/CEN CORD SYN,227,'Spin cor inj',' ',' '
'80634',T1-T6 FX-OP/CORD INJ NEC,227,'Spin cor inj',' ',' '
'80635',T7-T12 FX-OP/CRD INJ NOS,227,'Spin cor inj',' ',' '
'80636',T7-T12 FX-OP/COM CRD LES,227,'Spin cor inj',' ',' '
'80637',T7-T12 FX-OP/ANT CRD SYN,227,'Spin cor inj',' ',' '
'80638',T7-T12 FX-OP/CEN CRD SYN,227,'Spin cor inj',' ',' '
'80639',T7-T12 FX-OP/CRD INJ NEC,227,'Spin cor inj',' ',' '
'8064',CL LUMBAR FX W CORD INJ,227,'Spin cor inj',' ',' '
'8065',OPN LUMBAR FX W CORD INJ,227,'Spin cor inj',' ',' '
'80660',FX SACRUM-CL/CRD INJ NOS,227,'Spin cor inj',' ',' '
'80661',FX SACR-CL/CAUDA EQU LES,227,'Spin cor inj',' ',' '
'80662',FX SACR-CL/CAUDA INJ NEC,227,'Spin cor inj',' ',' '
'80669',FX SACRUM-CL/CRD INJ NEC,227,'Spin cor inj',' ',' '
'80670',FX SACRUM-OP/CRD INJ NOS,227,'Spin cor inj',' ',' '
'80671',FX SACR-OP/CAUDA EQU LES,227,'Spin cor inj',' ',' '
'80672',FX SACR-OP/CAUDA INJ NEC,227,'Spin cor inj',' ',' '
'80679',FX SACRUM-OP/CRD INJ NEC,227,'Spin cor inj',' ',' '
'8068',VERT FX NOS-CL W CRD INJ,227,'Spin cor inj',' ',' '
'8069',VERT FX NOS-OP W CRD INJ,227,'Spin cor inj',' ',' '
'9072',LATE EFF SPINAL CORD INJ,227,'Spin cor inj',' ',' '
'95200',C1-C4 SPIN CORD INJ NOS,227,'Spin cor inj',' ',' '
'95201',COMPLETE LES CORD/C1-C4,227,'Spin cor inj',' ',' '
'95202',ANTERIOR CORD SYND/C1-C4,227,'Spin cor inj',' ',' '
'95203',CENTRAL CORD SYND/C1-C4,227,'Spin cor inj',' ',' '
'95204',C1-C4 SPIN CORD INJ NEC,227,'Spin cor inj',' ',' '
'95205',C5-C7 SPIN CORD INJ NOS,227,'Spin cor inj',' ',' '
'95206',COMPLETE LES CORD/C5-C7,227,'Spin cor inj',' ',' '
'95207',ANTERIOR CORD SYND/C5-C7,227,'Spin cor inj',' ',' '
'95208',CENTRAL CORD SYND/C5-C7,227,'Spin cor inj',' ',' '
'95209',C5-C7 SPIN CORD INJ NEC,227,'Spin cor inj',' ',' '
'95210',T1-T6 SPIN CORD INJ NOS,227,'Spin cor inj',' ',' '
'95211',COMPLETE LES CORD/T1-T6,227,'Spin cor inj',' ',' '
'95212',ANTERIOR CORD SYND/T1-T6,227,'Spin cor inj',' ',' '
'95213',CENTRAL CORD SYND/T1-T6,227,'Spin cor inj',' ',' '
'95214',T1-T6 SPIN CORD INJ NEC,227,'Spin cor inj',' ',' '
'95215',T7-T12 SPIN CORD INJ NOS,227,'Spin cor inj',' ',' '
'95216',COMPLETE LES CORD/T7-T12,227,'Spin cor inj',' ',' '
'95217',ANTERIOR CORD SYN/T7-T12,227,'Spin cor inj',' ',' '
'95218',CENTRAL CORD SYN/T7-T12,227,'Spin cor inj',' ',' '
'95219',T7-T12 SPIN CORD INJ NEC,227,'Spin cor inj',' ',' '
'9522',LUMBAR SPINAL CORD INJUR,227,'Spin cor inj',' ',' '
'9523',SACRAL SPINAL CORD INJUR,227,'Spin cor inj',' ',' '
'9524',CAUDA EQUINA INJURY,227,'Spin cor inj',' ',' '
'9528',SPIN CORD INJ-MULT SITE,227,'Spin cor inj',' ',' '
'9529',SPINAL CORD INJURY NOS,227,'Spin cor inj',' ',' '
'80000',CLOSED SKULL VAULT FX,228,'Fx skull fac',' ',' '
'80001',CL SKULL VLT FX W/O COMA,228,'Fx skull fac',' ',' '
'80002',CL SKULL VLT FX-BRF COMA,228,'Fx skull fac',' ',' '
'80003',CL SKULL VLT FX-MOD COMA,228,'Fx skull fac',' ',' '
'80004',CL SKL VLT FX-PROLN COMA,228,'Fx skull fac',' ',' '
'80005',CL SKUL VLT FX-DEEP COMA,228,'Fx skull fac',' ',' '
'80006',CL SKULL VLT FX-COMA NOS,228,'Fx skull fac',' ',' '
'80009',CL SKL VLT FX-CONCUS NOS,228,'Fx skull fac',' ',' '
'80050',OPN SKULL VAULT FRACTURE,228,'Fx skull fac',' ',' '
'80051',OPN SKUL VLT FX W/O COMA,228,'Fx skull fac',' ',' '
'80052',OPN SKUL VLT FX-BRF COMA,228,'Fx skull fac',' ',' '
'80053',OPN SKUL VLT FX-MOD COMA,228,'Fx skull fac',' ',' '
'80054',OPN SKL VLT FX-PROLN COM,228,'Fx skull fac',' ',' '
'80055',OPN SKL VLT FX-DEEP COMA,228,'Fx skull fac',' ',' '
'80056',OPN SKUL VLT FX-COMA NOS,228,'Fx skull fac',' ',' '
'80059',OP SKL VLT FX-CONCUS NOS,228,'Fx skull fac',' ',' '
'80100',CLOS SKULL BASE FRACTURE,228,'Fx skull fac',' ',' '
'80101',CL SKUL BASE FX W/O COMA,228,'Fx skull fac',' ',' '
'80102',CL SKUL BASE FX-BRF COMA,228,'Fx skull fac',' ',' '
'80103',CL SKUL BASE FX-MOD COMA,228,'Fx skull fac',' ',' '
'80104',CL SKL BASE FX-PROL COMA,228,'Fx skull fac',' ',' '
'80105',CL SKL BASE FX-DEEP COMA,228,'Fx skull fac',' ',' '
'80106',CL SKUL BASE FX-COMA NOS,228,'Fx skull fac',' ',' '
'80109',CL SKULL BASE FX-CONCUSS,228,'Fx skull fac',' ',' '
'80150',OPEN SKULL BASE FRACTURE,228,'Fx skull fac',' ',' '
'80151',OPN SKL BASE FX W/O COMA,228,'Fx skull fac',' ',' '
'80152',OPN SKL BASE FX-BRF COMA,228,'Fx skull fac',' ',' '
'80153',OPN SKL BASE FX-MOD COMA,228,'Fx skull fac',' ',' '
'80154',OP SKL BASE FX-PROL COMA,228,'Fx skull fac',' ',' '
'80155',OP SKL BASE FX-DEEP COMA,228,'Fx skull fac',' ',' '
'80156',OPN SKL BASE FX-COMA NOS,228,'Fx skull fac',' ',' '
'80159',OPN SKUL BASE FX-CONCUSS,228,'Fx skull fac',' ',' '
'8020',NASAL BONE FX-CLOSED,228,'Fx skull fac',' ',' '
'8021',NASAL BONE FX-OPEN,228,'Fx skull fac',' ',' '
'80220',MANDIBLE FX NOS-CLOSED,228,'Fx skull fac',' ',' '
'80221',FX CONDYL PROC MANDIB-CL,228,'Fx skull fac',' ',' '
'80222',SUBCONDYLAR FX MANDIB-CL,228,'Fx skull fac',' ',' '
'80223',FX CORON PROC MANDIB-CL,228,'Fx skull fac',' ',' '
'80224',FX RAMUS NOS-CLOSED,228,'Fx skull fac',' ',' '
'80225',FX ANGLE OF JAW-CLOSED,228,'Fx skull fac',' ',' '
'80226',FX SYMPHY MANDIB BODY-CL,228,'Fx skull fac',' ',' '
'80227',FX ALVEOLAR BORD MAND-CL,228,'Fx skull fac',' ',' '
'80228',FX MANDIBLE BODY NEC-CL,228,'Fx skull fac',' ',' '
'80229',MULT FX MANDIBLE-CLOSED,228,'Fx skull fac',' ',' '
'80230',MANDIBLE FX NOS-OPEN,228,'Fx skull fac',' ',' '
'80231',FX CONDYL PROC MAND-OPEN,228,'Fx skull fac',' ',' '
'80232',SUBCONDYL FX MANDIB-OPEN,228,'Fx skull fac',' ',' '
'80233',FX CORON PROC MANDIB-OPN,228,'Fx skull fac',' ',' '
'80234',FX RAMUS NOS-OPEN,228,'Fx skull fac',' ',' '
'80235',FX ANGLE OF JAW-OPEN,228,'Fx skull fac',' ',' '
'80236',FX SYMPHY MANDIB BDY-OPN,228,'Fx skull fac',' ',' '
'80237',FX ALV BORD MAND BDY-OPN,228,'Fx skull fac',' ',' '
'80238',FX MANDIBLE BODY NEC-OPN,228,'Fx skull fac',' ',' '
'80239',MULT FX MANDIBLE-OPEN,228,'Fx skull fac',' ',' '
'8024',FX MALAR/MAXILLARY-CLOSE,228,'Fx skull fac',' ',' '
'8025',FX MALAR/MAXILLARY-OPEN,228,'Fx skull fac',' ',' '
'8026',FX ORBITAL FLOOR-CLOSED,228,'Fx skull fac',' ',' '
'8027',FX ORBITAL FLOOR-OPEN,228,'Fx skull fac',' ',' '
'8028',FX FACIAL BONE NEC-CLOSE,228,'Fx skull fac',' ',' '
'8029',FX FACIAL BONE NEC-OPEN,228,'Fx skull fac',' ',' '
'80300',CLOSE SKULL FRACTURE NEC,228,'Fx skull fac',' ',' '
'80301',CL SKULL FX NEC W/O COMA,228,'Fx skull fac',' ',' '
'80302',CL SKULL FX NEC-BRF COMA,228,'Fx skull fac',' ',' '
'80303',CL SKULL FX NEC-MOD COMA,228,'Fx skull fac',' ',' '
'80304',CL SKL FX NEC-PROLN COMA,228,'Fx skull fac',' ',' '
'80305',CL SKUL FX NEC-DEEP COMA,228,'Fx skull fac',' ',' '
'80306',CL SKULL FX NEC-COMA NOS,228,'Fx skull fac',' ',' '
'80309',CL SKULL FX NEC-CONCUSS,228,'Fx skull fac',' ',' '
'80350',OPEN SKULL FRACTURE NEC,228,'Fx skull fac',' ',' '
'80351',OPN SKUL FX NEC W/O COMA,228,'Fx skull fac',' ',' '
'80352',OPN SKUL FX NEC-BRF COMA,228,'Fx skull fac',' ',' '
'80353',OPN SKUL FX NEC-MOD COMA,228,'Fx skull fac',' ',' '
'80354',OPN SKL FX NEC-PROL COMA,228,'Fx skull fac',' ',' '
'80355',OPN SKL FX NEC-DEEP COMA,228,'Fx skull fac',' ',' '
'80356',OPN SKUL FX NEC-COMA NOS,228,'Fx skull fac',' ',' '
'80359',OPN SKULL FX NEC-CONCUSS,228,'Fx skull fac',' ',' '
'80400',CL SKUL FX W OTH BONE FX,228,'Fx skull fac',' ',' '
'80401',CL SKL W OTH FX W/O COMA,228,'Fx skull fac',' ',' '
'80402',CL SKL W OTH FX-BRF COMA,228,'Fx skull fac',' ',' '
'80403',CL SKL W OTH FX-MOD COMA,228,'Fx skull fac',' ',' '
'80404',CL SKL/OTH FX-PROLN COMA,228,'Fx skull fac',' ',' '
'80405',CL SKUL/OTH FX-DEEP COMA,228,'Fx skull fac',' ',' '
'80406',CL SKL W OTH FX-COMA NOS,228,'Fx skull fac',' ',' '
'80409',CL SKUL W OTH FX-CONCUSS,228,'Fx skull fac',' ',' '
'80450',OPN SKULL FX/OTH BONE FX,228,'Fx skull fac',' ',' '
'80451',OPN SKUL/OTH FX W/O COMA,228,'Fx skull fac',' ',' '
'80452',OPN SKUL/OTH FX-BRF COMA,228,'Fx skull fac',' ',' '
'80453',OPN SKUL/OTH FX-MOD COMA,228,'Fx skull fac',' ',' '
'80454',OPN SKL/OTH FX-PROL COMA,228,'Fx skull fac',' ',' '
'80455',OPN SKL/OTH FX-DEEP COMA,228,'Fx skull fac',' ',' '
'80456',OPN SKUL/OTH FX-COMA NOS,228,'Fx skull fac',' ',' '
'80459',OPN SKULL/OTH FX-CONCUSS,228,'Fx skull fac',' ',' '
'9050',LATE EFFEC SKULL/FACE FX,228,'Fx skull fac',' ',' '
'81000',FX CLAVICLE NOS-CLOSED,229,'Fx arm',' ',' '
'81001',FX CLAVICL- STERN END-CL,229,'Fx arm',' ',' '
'81002',FX CLAVICLE SHAFT-CLOSED,229,'Fx arm',' ',' '
'81003',FX CLAVICL- ACROM END-CL,229,'Fx arm',' ',' '
'81010',FX CLAVICLE NOS-OPEN,229,'Fx arm',' ',' '
'81011',FX CLAVIC- STERN END-OPN,229,'Fx arm',' ',' '
'81012',FX CLAVICLE SHAFT-OPEN,229,'Fx arm',' ',' '
'81013',FX CLAVIC- ACROM END-OPN,229,'Fx arm',' ',' '
'81100',FX SCAPULA NOS-CLOSED,229,'Fx arm',' ',' '
'81101',FX SCAPUL- ACROM PROC-CL,229,'Fx arm',' ',' '
'81102',FX SCAPUL- CORAC PROC-CL,229,'Fx arm',' ',' '
'81103',FX SCAP- GLEN CAV/NCK-CL,229,'Fx arm',' ',' '
'81109',FX SCAPULA NEC-CLOSED,229,'Fx arm',' ',' '
'81110',FX SCAPULA NOS-OPEN,229,'Fx arm',' ',' '
'81111',FX SCAPUL- ACROM PROC-OP,229,'Fx arm',' ',' '
'81112',FX SCAPUL- CORAC PROC-OP,229,'Fx arm',' ',' '
'81113',FX SCAP- GLEN CAV/NCK-OP,229,'Fx arm',' ',' '
'81119',FX SCAPULA NEC-OPEN,229,'Fx arm',' ',' '
'81200',FX UP END HUMERUS NOS-CL,229,'Fx arm',' ',' '
'81201',FX SURG NCK HUMERUS-CLOS,229,'Fx arm',' ',' '
'81202',FX ANATOM NCK HUMERUS-CL,229,'Fx arm',' ',' '
'81203',FX GR TUBEROS HUMERUS-CL,229,'Fx arm',' ',' '
'81209',FX UPPER HUMERUS NEC-CL,229,'Fx arm',' ',' '
'81210',FX UPPER HUMERUS NOS-OPN,229,'Fx arm',' ',' '
'81211',FX SURG NECK HUMERUS-OPN,229,'Fx arm',' ',' '
'81212',FX ANAT NECK HUMERUS-OPN,229,'Fx arm',' ',' '
'81213',FX GR TUBEROS HUMER-OPEN,229,'Fx arm',' ',' '
'81219',FX UPPER HUMERUS NEC-OPN,229,'Fx arm',' ',' '
'81220',FX HUMERUS NOS-CLOSED,229,'Fx arm',' ',' '
'81221',FX HUMERUS SHAFT-CLOSED,229,'Fx arm',' ',' '
'81230',FX HUMERUS NOS-OPEN,229,'Fx arm',' ',' '
'81231',FX HUMERUS SHAFT-OPEN,229,'Fx arm',' ',' '
'81240',FX LOWER HUMERUS NOS-CL,229,'Fx arm',' ',' '
'81241',SUPRCONDYL FX HUMERUS-CL,229,'Fx arm',' ',' '
'81242',FX HUMER- LAT CONDYL-CL,229,'Fx arm',' ',' '
'81243',FX HUMER- MED CONDYL-CL,229,'Fx arm',' ',' '
